N,P,K,temperature,humidity,ph,rainfall,crop,soil_type,soil_quality_score,yield_qtl_per_acre,revenue_per_acre_inr,cost_per_acre_inr,margin_pct,is_suitable,season,NP_ratio,NK_ratio,PK_ratio,NPK_total,ph_rain_interact,humidity_temp_ratio,quality_yield_interact,aridity_index,nutrient_balance,ph_deviation,fertility_index,crop_yield_mean,crop_yield_std,soil_type_enc,crop_enc,season_enc,soil_quality_score_scaled,N_scaled,P_scaled,K_scaled,ph_scaled,rainfall_scaled,humidity_scaled,temperature_scaled,NP_ratio_scaled,NK_ratio_scaled,PK_ratio_scaled,NPK_total_scaled,ph_rain_interact_scaled,humidity_temp_ratio_scaled,quality_yield_interact_scaled,aridity_index_scaled,nutrient_balance_scaled,ph_deviation_scaled,fertility_index_scaled,crop_yield_mean_scaled,crop_yield_std_scaled
95.05979681229444,88.99441753254754,49.98250354480129,29.974993343601636,74.14218094435408,5.679064166324077,98.59644847539374,Sugarcane,Yellow_Soil,61.4860813214098,180.6595669547531,56907.76359074723,17848.668096572328,68.63579418630609,1,Annual,1.0681545919368935,1.9018614148694488,1.7805113677882696,234.03671788964326,5.599355574634268,2.4734677209432143,111.08048825270627,2.4664531555494307,0.02925564143085546,0.8209358336759234,0.46663350405146564,179.9559967025927,3.2822520590163724,6,5,0,0.7965630569334485,1.2041598364722994,1.0803326519566367,0.03946853065618198,-0.9999095178061579,-0.08702365978336618,0.12199680887682178,0.8565912600092783,-0.24349832955934975,0.10884085723933484,0.029358493160834248,1.028524655899139,-0.28913750114002984,-0.34573953344147756,2.5554945087528775,-0.31223882704035405,-0.5216605655919008,0.43538706171986585,1.620391668787163,2.5152260859002973,2.5030356616143474
34.20848618892998,65.76772714655436,24.729413668604526,29.124899505877966,64.50269850536253,7.504633983118041,93.81248632142793,Lentils,Yellow_Soil,42.779296503681465,3.144089001441277,20200.771834260206,5858.310552444777,70.99957070695105,1,Rabi,0.5201409133777749,1.3833116006728499,2.6594938872552625,124.70562700408887,7.040283728885844,2.214692492849706,1.3450191562662015,2.397769387428942,0.5156474050891797,1.0046339831180413,0.23733959846736286,3.114155950632985,0.1057113238535647,6,2,2,-0.6319460250156993,-0.43868727571545774,0.37496203145786244,-0.4605136094959143,1.326073011400611,-0.17371708490111917,-0.3080670224102533,0.6901817990941331,-0.456479112660233,-0.201725256373066,0.6581953296513708,-0.3399877244789822,0.11246878395134073,-0.5650402424970127,-0.43723693072134595,-0.354553580003608,0.48049013682979413,0.797669054632137,-0.17370184418351858,-0.43719023980050975,-0.5011230697119284
93.87428499709597,50.14724610850479,40.96529232998549,21.94405000680217,77.4570560431989,6.31956110445619,295.6143572490109,Rice,Yellow_Soil,61.213820499096556,9.311230849213407,20326.416943832868,9489.047577273039,53.31667355100643,1,Kharif,1.8719728481600986,2.2915565193422536,1.2241398030414776,184.98682343558625,18.68152993989666,3.529751914046724,5.699760138293999,9.254128928112207,0.5082085561081355,0.18043889554381032,0.3591864651771026,9.111179820282068,0.17987831438325713,6,4,1,0.7757723619464176,1.172153711343493,-0.09941585963173037,-0.13906188219585836,-0.18384393959559203,3.483271583242904,0.26988938446581456,-0.7154998339521551,0.06889869332396892,0.3422342377333689,-0.3686777896321598,0.4145603455376638,3.3570425198752982,0.5494152084492293,-0.31847341373826465,3.869518105788428,0.46516329890085434,-0.8277748585575289,0.7796801158946368,-0.33706850897548624,-0.43098091484844014
117.24060395521374,14.975293522541849,44.30068455990653,29.190058083690143,90.70174322250817,6.3124868087424035,35.65085396377114,Maize,Yellow_Soil,62.78769421321477,8.773889837467262,18337.42976030658,7781.45842152249,57.56516303955351,1,Kharif,7.8289347684437915,2.6464738067466853,0.3380375119091824,176.51658203766212,2.2504554536670716,3.1072819332930877,5.508923121753271,0.9096912764874945,0.23128018687601593,0.18751319125759647,0.2653819064192927,8.593658482881649,0.1612352783505429,6,3,1,0.8959583220868373,1.8029912270775035,-1.1675517673921978,-0.07302495152566392,-0.1928573928666405,-1.227703499769573,0.8607987977650258,0.7029368660368093,2.3840204946993984,0.5547987389352919,-1.0026082139829628,0.30853716289161903,-1.2225215375025125,0.19139034255877263,-0.3236779655930071,-1.2713299796916946,-0.10541371428519848,-0.8138232212796109,0.04571315796022614,-0.34570865001305107,-0.44861224532569227
68.7024152195934,62.87391314848844,53.750401565285394,32.64880266293808,97.11212198741589,6.71644932747767,201.36807269153593,Sugarcane,Alluvial_Soil,63.267777912050136,181.8905331801186,57295.51795173736,17763.146660221595,68.99731899590417,1,Annual,1.0927014191822044,1.2781748962000286,1.1697384605096046,185.32672993336723,13.52478456404541,2.9744465674757508,115.0780985754413,4.721541054340672,0.19980409442281222,0.21644932747766976,0.38211266865761867,179.9559967025927,3.2822520590163724,0,5,0,0.9326190273103306,0.49257042630479286,0.2870798863264688,0.11406857862624095,0.3218365686509301,1.7753706948262449,1.1467967306505114,1.3800007327942148,-0.23395841715589608,-0.26469297290137667,-0.4075972987019482,0.41881500216476336,1.919787409377856,0.07881816891598904,2.664518274670364,1.0770776003923688,-0.17026635061319945,-0.7567565544197348,0.9590645301321664,2.5152260859002973,2.5030356616143474
71.22631981817756,48.10846402673654,37.36817273313148,25.539429298798446,73.52164615469862,6.2616318696106985,191.18978257913065,Sugarcane,Yellow_Soil,56.234459286795186,177.03124472135156,55764.84208722574,18100.74595423383,67.54093569220339,1,Annual,1.4805361131059398,1.9060690609834827,1.287418121375369,156.7029565780456,11.971600357414248,2.878750437834065,99.5525632377352,5.3796525816916985,0.6064029201340773,0.2383681303893015,0.3133559795943933,179.9559967025927,3.2822520590163724,6,5,0,0.3955326369811308,0.5607101153064843,-0.16133156773217902,-0.21028071376202448,-0.2576523400968453,1.5909229915861416,0.0943117572389179,-0.011689144806727676,-0.0832298130036228,0.11136087029365714,-0.3234075633896007,0.060527273645713635,1.4868938348805787,-0.002280123369966087,2.2411022351491146,1.4825274972774134,0.6674807685518743,-0.7135291859068074,0.42108280965233863,2.5152260859002973,2.5030356616143474
24.0,6.0,32.0,28.11321494,90.01734526,6.387067562,172.4813641,Groundnut,Red_Soil,47.250977280883966,5.628274352742868,35891.50554744127,10424.223613416132,70.95629326655738,1,Kharif,3.9999993333334443,0.7499999765625008,0.1874999941406252,62.0,11.016501256926215,3.2019583050234273,2.6594146357203514,4.525500259464598,0.2833333333333333,0.11293243799999964,0.10345564447492157,5.76697538025169,0.36932503481194606,5,1,1,-0.2904743790833917,-0.7142932057026558,-1.4401221704906872,-0.3165643608315698,-0.0978330736122269,1.2518950427242184,0.8302645017855287,0.49214027032040003,0.8959378074995575,-0.5810236852236046,-1.1103049364435196,-1.1248827271666992,1.2206947183532608,0.27162443453208285,-0.40139042906008093,0.9563006245085073,0.001835423514972871,-0.9609083389311316,-1.2212671195745863,-0.39290079246248905,-0.25181493942209193
5.407764925125461,79.56805809004534,21.975732911027062,21.77555010148231,63.44068201827609,7.041478060653882,54.290069747431595,Lentils,Yellow_Soil,45.262146011620416,3.17624289570889,20407.360604929618,5821.067809825694,71.4756458587812,1,Rabi,0.06796401705621119,0.246078922643486,3.620723585942192,106.95155592619787,3.822823350379086,2.913390422250096,1.4376356971394781,1.7085485404357799,0.32653632125386045,0.5414780606538816,0.13146697725696868,3.114155950632985,0.1057113238535647,6,2,2,-0.4423478067348911,-1.2162413049132883,0.7940638423025512,-0.5150333219437352,0.7359599551701986,-0.8899296199208669,-0.35544870314022164,-0.7484844024365174,-0.6322137580652643,-0.8828284472705523,1.3458729904421423,-0.5622178867814898,-0.7842812075233722,0.027075751224657822,-0.43471107070571857,-0.7791693323962102,0.09084989276837566,-0.11574815250367887,-1.002094480398179,-0.43719023980050975,-0.5011230697119284
79.29480839974804,48.66852217410858,45.62710223903863,23.859356280796245,76.92223819304472,6.950787914466903,163.46453197362348,Sugarcane,Black_Soil,57.653713390049866,178.01180104923344,56073.71733050853,18032.621757277608,67.84122291912608,1,Annual,1.6292832251366216,1.7378882894302012,1.0666581640990023,173.59043281289524,11.362072932862507,3.223986182350241,102.63041357739083,4.827750729163578,0.4977056462307349,0.45078791446690314,0.34846190026635465,179.9559967025927,3.2822520590163724,2,5,0,0.5039113560313189,0.7785409726892578,-0.14432317969401742,-0.046763406772158206,0.6204104463748705,1.088494907942768,0.24602857916493498,-0.34057053744506277,-0.0254205326083127,0.010635255944415285,-0.4813424370451506,0.27191014848526773,1.3170102470602822,0.2902920989462865,2.325042091180428,1.1425113451536462,0.4435233384871688,-0.29460355740516525,0.6957665365659941,2.5152260859002973,2.5030356616143474
38.08668212490171,143.02354508218167,200.29336532278643,23.836275337459554,91.38455396625157,6.5090133947256685,98.52188213362146,Groundnut,Mountain_Soil,84.70834385055613,6.480931591568972,41328.90075943533,9412.874716034983,75.0,1,Kharif,0.2662965865985242,0.1901544860128938,0.7140703045136776,381.4035925298698,6.412802504813256,3.8338435363176884,5.489889817305564,2.911723620612272,-1.0,0.009013394725668533,0.6400282076122158,5.76697538025169,0.36932503481194606,4,1,1,2.5698882568285595,-0.333984798009692,2.721141505536368,3.0154507462305595,0.05753971674624093,-0.08837492707158695,0.8912622802555843,-0.34508872963471166,-0.5551335178665239,-0.916322307387415,-0.7335889030397807,2.87313620023915,-0.06241877211509473,0.8071195832967817,-0.3241970463340542,-0.037916228753163674,-2.642315850281303,-1.165853234746883,2.977105934913668,-0.39290079246248905,-0.25181493942209193
129.4311789161552,51.58080020835363,17.530624197842517,26.39587967592668,86.28196581166354,6.506808401410198,86.63903858323171,Cotton,Black_Soil,66.48837299101365,7.921542180722504,52440.609236382974,13206.41857232351,74.81642802280608,1,Kharif,2.5092898110158384,7.383146776310306,2.9423251952646643,198.54260332235134,5.637436241434743,3.268766322707073,5.266904511759256,2.3804628258659,0.6563738227437816,0.006808401410197895,0.30410588252980386,7.686937396324338,0.1473719282633698,2,0,1,1.1785538239312923,2.1321090499367106,-0.05588030083602982,-0.6030413628813955,0.054730305743921945,-0.3037120000598631,0.6636111978317285,0.15596463555723486,0.3165864265743152,3.3916527408780266,0.8605369474311673,0.5842399165586631,-0.27852390109174385,0.32824131303532217,-0.3302783538633702,-0.3652158208390086,0.7704396977374843,-1.170201832569523,0.348706096910438,-0.36084657284526017,-0.461723270079379
41.54888798252477,62.77982713218243,53.531964101398295,31.279163261450172,93.88716531631438,6.928347581373736,35.510252101532,Sugarcane,Mountain_Soil,58.06430406750185,178.2954763164189,56163.07503967195,18012.91340475991,67.92748012455495,1,Annual,0.6618190781765747,0.7761509950890908,1.1727540174037545,157.8606792161055,2.4602736926162083,3.0015880389753598,103.52602750696622,0.8602464123756681,0.09108907213569462,0.4283475813737363,0.3225380330389708,179.9559967025927,3.2822520590163724,4,5,0,0.5352653549904538,-0.24051310714997748,0.2842225910941679,0.10974376803002903,0.5918189226521832,-1.2302514415431802,1.0029158500652022,1.1118880323656855,-0.4014171175536835,-0.5653615058756245,-0.40543992558521735,0.07501864796930359,-1.1640423390496628,0.10181938115924148,2.349467484234662,-1.3017920126792164,-0.3942603490505547,-0.3388594664564935,0.4929271200307678,2.5152260859002973,2.5030356616143474
11.492268818054201,125.24166427555703,196.26741586332864,9.690347328973258,83.6836681179926,5.967577163442101,76.10307634986393,Groundnut,Yellow_Soil,74.01786501751243,6.237579882725343,39777.046912139514,9701.517644527165,75.0,1,Kharif,0.09176074745388352,0.05855413497420652,0.6381174536105981,333.00134895693986,4.541509804931386,8.63577502862163,4.616923457955155,3.8649941048974004,-1.0,0.5324228365578989,0.40792873993928297,5.76697538025169,0.36932503481194606,6,1,1,1.7535295798999955,-1.0519735258433809,2.181124133721398,2.9357415765110466,-0.632311311168331,-0.49464132255978144,0.5476885984560094,-3.114213912732265,-0.6229653643232272,-0.995139440193517,-0.7879266736171663,2.267278625498862,-0.583973512579239,4.8765468961686,-0.34800478954363856,0.5493754436973736,-2.642315850281303,-0.13360649588777218,1.1610605051182272,-0.39290079246248905,-0.25181493942209193
3.0,9.0,35.0,26.91641934,99.84671638,6.318552973,225.6323656,Groundnut,Red_Soil,44.75804965467631,5.571526829331104,35529.626590644446,10491.53265932374,70.47103033138451,1,Kharif,0.33333329629630043,0.0857142832653062,0.2571428497959186,47.0,14.256700544669032,3.7095094785549776,2.4937067447956283,6.111978616396332,0.1708333333333334,0.18144702699999993,0.06100900889613812,5.76697538025169,0.36932503481194606,5,1,1,-0.4808421942573097,-1.2812454866399932,-1.3490152660488715,-0.25716781063475136,-0.18512841315155762,2.2150804150528876,1.2688001835261318,0.25786247440682053,-0.5290802796234957,-0.9788728801273989,-1.0604814279384835,-1.3126398010182698,2.1237823532686813,0.7017518971082817,-0.405909653509776,1.9336995295503778,-0.22995705827885635,-0.825786662845296,-1.5533877371955969,-0.39290079246248905,-0.25181493942209193
11.789553785245884,27.564432417811624,34.95178680665297,28.32349168803928,46.26561273851142,6.344909157461839,98.2186635613245,Groundnut,Red_Soil,38.93829925505884,5.439049488801439,34684.818590086776,10648.665920113412,69.29877002973026,1,Kharif,0.42770891048417825,0.3373090341033078,0.788641558774994,74.30577300971048,6.231884978639113,1.6334713111864525,2.1178733665802523,2.5628839971274964,0.3629636308094053,0.1550908425381614,0.1397511215818855,5.76697538025169,0.36932503481194606,5,1,1,-0.925256687797216,-1.043947507260633,-0.7852326092801677,-0.2581223764210133,-0.1515476516650162,-0.0938697566178338,-1.1217114297777813,0.5333028323005058,-0.4924020122703704,-0.8281895670997053,-0.6802395467280611,-0.9708496650477075,-0.11284294862961165,-1.0575998209230777,-0.41615946951047555,-0.2528296339940961,0.16590390598572513,-0.8777652541451878,-0.9372757947205753,-0.39290079246248905,-0.25181493942209193
37.0,74.0,15.0,24.92360104,18.22590825,5.582178402,62.7089169,Lentils,Mountain_Soil,34.52566970890735,3.0372012329982345,19514.017922013656,5982.11495436639,69.34452464749457,1,Rabi,0.49999999324324335,2.466666502222233,4.933333004444466,126.0,3.500523615319928,0.7312710346100518,1.048614066099832,1.7956028311105685,0.4541666666666667,0.9178215979999997,0.21449883345382484,3.114155950632985,0.1057113238535647,4,2,2,-1.2622189955039238,-0.3633227460747803,0.6249676635238044,-0.6531448119468743,-1.1233529452081348,-0.7373659767085231,-2.3726979652901767,-0.13224012872795637,-0.4643067073179129,0.4471098453392196,2.284932796522448,-0.32378587873333114,-0.8741105296176939,-1.8221751700434743,-0.4453205598292827,-0.7255368526255477,0.3538165995722694,0.6264612118446866,-0.35241775134070097,-0.43719023980050975,-0.5011230697119284
66.30063798416663,57.717859865350995,40.62319501528572,24.156642255480556,81.7995530891275,5.581887569498118,216.087119348931,Rice,Yellow_Soil,52.695216998764366,9.007576610884986,19663.539741561923,9706.271966531509,50.63822641243069,1,Kharif,1.1487022732675116,1.6320881783702836,1.420810411953626,164.64169286480333,12.061740054224542,3.38621356551967,4.746562041435788,6.326357190869927,0.4515505758013407,0.918112430501882,0.33428536878376675,9.111179820282068,0.17987831438325713,6,4,1,0.12526493459760238,0.4277278985939079,0.1304958684052308,-0.1458350156374456,-1.123723498726319,2.0421045292776263,0.46362913436884295,-0.2823755516805257,-0.21219416888244655,-0.052729783270855736,-0.22797678500469856,0.15989753333110815,1.5120169950245677,0.42777272419540846,-0.34446925570261194,2.065774059933615,0.34842646451207315,0.6270347798349224,0.58484329547703,-0.33706850897548624,-0.43098091484844014
58.699797154851666,37.98828348359731,13.666950082215504,17.29472169482734,60.096417628466924,6.351880591529801,72.63049839339895,Maize,Mountain_Soil,48.095374362582575,8.283346335374317,17312.193840932323,8089.997138385766,53.269948264684565,1,Kharif,1.5452078964028302,4.295017725733752,2.7795726534084553,110.35503072066449,4.613402530981672,3.4748413541456253,3.9839064297475426,2.6609723009985204,0.7889340185454512,0.14811940847019933,0.1941940831241762,8.593658482881649,0.1612352783505429,4,3,1,-0.2259935550545248,0.22252246786906224,-0.46867100829141567,-0.6795376673990581,-0.14266525577063513,-0.5575702645842896,-0.5046524768304539,-1.6256254973553859,-0.058095682980960524,1.5421327693840252,0.7441014196646845,-0.5196161222257146,-0.563936031495289,0.502880906036805,-0.3652685783408099,-0.19239931020047712,1.0435637579325505,-0.891514031883385,-0.51129079576861,-0.34570865001305107,-0.44861224532569227
83.0,7.0,45.0,29.08417927,90.73891887,6.704104127,25.33014238,Maize,Black_Soil,56.80062766294202,8.573995156253392,17919.64987656959,7907.186819078218,55.87421141851062,1,Kharif,11.857141163265547,1.844444403456791,0.1555555520987655,135.0,1.6981591206725561,3.1198719725855972,4.8700830645421735,0.6480919608165537,0.2958333333333334,0.2041041269999999,0.18452119097781944,8.593658482881649,0.1612352783505429,2,3,1,0.4387670396386991,0.8785727264546251,-1.4097532023434154,-0.0591793099786899,0.3061073862518458,-1.414732119155257,0.8624573828075428,0.6822106408524324,3.9495481193325324,0.07445307500226055,-1.1331584533590089,-0.21113163442238878,-1.3764540412911699,0.20205985124484632,-0.34110056140230666,-1.4324963035682974,0.02759014371428738,-0.7811032549473903,-0.5869756379245146,-0.34570865001305107,-0.44861224532569227
14.8920534426957,17.550026641995263,5.0,25.12826548097436,88.63605457701232,6.780561365937581,100.22433111906491,Groundnut,Red_Soil,43.96097740153715,5.553382750108598,35413.921797442534,10513.053610158497,70.31378317744603,1,Kharif,0.8485487172145912,2.9784100928571213,3.510004626398127,37.442080084690964,6.795772275128672,3.5273445800219565,2.441321335796103,2.8530964949962274,0.29163377802785917,0.2805613659375812,0.06797003452420702,5.76697538025169,0.36932503481194606,5,1,1,-0.5417091451349343,-0.960187066432134,-1.0893597792997909,-0.8511333126029358,0.4035225606068415,-0.05752369353622416,0.7686384583743257,-0.09217619957133373,-0.32884625608353185,0.7535996246399158,1.266663041760304,-1.4322776060453417,0.044320114417770375,0.5473750979546719,-0.40733832066519504,-0.07403527704178775,0.018937473965964596,-0.6303174088242945,-1.4989216976768958,-0.39290079246248905,-0.25181493942209193
